Country,Exports_2014,Exports_2015,Exports_2016,Exports_2017,Exports_2018,Exports_2019,Exports_2020,Exports_2021,Exports_2022,Imports_2014,Imports_2015,Imports_2016,Imports_2017,Imports_2018,Imports_2019,Imports_2020,Imports_2021,Imports_2022,Mapped_Country,Trade_balance_2014,Trade_balance_2015,Trade_balance_2016,Trade_balance_2017,Trade_balance_2018,Trade_balance_2019,Trade_balance_2020,Trade_balance_2021,Trade_balance_2022,GDP_2014,GDP_2015,GDP_2016,GDP_2017,GDP_2018,GDP_2019,GDP_2020,GDP_2021,GDP_2022,Inflation_2014,Inflation_2015,Inflation_2016,Inflation_2017,Inflation_2018,Inflation_2019,Inflation_2020,Inflation_2021,Inflation_2022
Grenada,160.434261,136.991412,164.763099,162.669854,73.56495,148.714219,161.040034,149.380647,192.741427,51.164399,23.149037,16.520831,42.949162,44.410143,16.605317,12.50357,17.433254,54.914367,Grenada,109.26986199999999,113.842375,148.24226800000002,119.72069199999999,29.154806999999998,132.108902,148.536464,131.947393,137.82706,911496296.296296,997007407.407407,1061640740.74074,1125685185.18519,1166514814.81481,1213485185.18519,1043411111.11111,1122800000.0,1256413185.18519,-0.98360305555493,-0.515448031435387,1.65038994431577,0.908458255874211,0.804102313277037,0.59814976473601,-0.740732597045501,1.21951193916844,2.55978911929368
Guatemala,6687.235545,6984.635386,6642.731851,7073.60424,7896.200861,8103.308097,8042.58184,11658.38408,14377.263191,4757.928446,5065.944386,4744.396449,5283.148352,4847.189611,4864.494595,5687.074383,7202.748389,8037.206693,Guatemala,1929.3070989999997,1918.6909999999998,1898.3354019999997,1790.4558879999995,3049.0112500000005,3238.813502,2355.5074569999997,4455.6356909999995,6340.056498,57852150564.52,62186064718.7424,66053402744.7267,71653756504.1625,73328369925.8478,77172313916.4218,77715183063.2054,86053079767.3507,95003333381.1936,3.41836169662962,2.38872032839552,4.44844199942824,4.42453655182543,3.75186186704512,3.69998398008601,3.21444062197346,4.26105127422819,6.88512823344285
Guyana,870.131442,602.00793,612.393522,796.382349,519.568948,2031.056328,1212.535689,1515.517274,2091.869072,434.826704,366.512182,288.107063,392.484335,525.680195,657.036201,1125.5920001,1332.225518,2878.797586,Guyana,435.304738,235.495748,324.286459,403.898014,-6.1112470000000485,1374.0201269999998,86.9436889000001,183.29175600000008,-786.9285140000002,4127660158.47323,4279840193.7046,4482697336.56174,4748174334.14044,4787637005.53638,5173760191.84652,5471256594.72422,8044498800.95923,15357537068.3434,0.852630497539925,-1.00173432776379,0.836008061506297,1.90465615515582,1.28284288443518,2.0872308916202,0.993337022838757,5.03285574626696,6.11505550109944
Haiti,2457.831818,2397.4374,2179.473638,2504.392552,3018.752901,2490.131754,2306.27045,2629.349959,2519.431814,69.664599,58.089211,68.336595,65.720188,86.481584,96.944323,71.94792890000001,112.065689,109.480732,Haiti,2388.167219,2339.348189,2111.1370429999997,2438.672364,2932.2713169999997,2393.187431,2234.3225211,2517.28427,2409.951082,15146883647.3766,14849629407.9546,14069277532.4999,15093357143.42,16403864521.4121,15016090929.8744,14508222518.158,20877414952.1236,20253551885.2146,3.43816659958603,6.73184069659,11.5029073942667,10.6800887242583,12.4814111170435,18.7037825672506,22.7963113642528,16.8415240198785,33.9839319470699
Honduras,4045.741803,4303.331957,4069.512651,4454.38963,4766.323074,4971.734347,4678.228338,7107.794128,7809.495198,2331.80932,2152.632215,2069.18532,2191.340568,2335.203803,2566.928465,2677.9860162,3068.173449,3569.309281,Honduras,1713.932483,2150.6997420000002,2000.327331,2263.0490619999996,2431.119271,2404.8058819999997,2000.2423218,4039.6206789999997,4240.185917,19756533658.0822,20979791685.416,21717604580.8627,23136248046.2979,24067750465.9361,25089937108.6681,23827859694.7921,28488721296.2012,31717700115.2546,6.12924930313027,3.15783117980921,2.72461223295292,3.93436084442035,4.34734937777536,4.36587159819272,3.46841177951168,4.48087963413448,9.08963911525029
Jamaica,2455.557508,1942.766615,1812.702146,2234.544008,1904.643223,1952.719715,1870.22817,2201.189774,2934.287667,305.55018,392.813681,284.731752,368.470003,394.080864,401.775639,379.5391715,470.042952,307.32276,Jamaica,2150.0073279999997,1549.952934,1527.9703940000002,1866.074005,1510.562359,1550.944076,1490.6889985,1731.146822,2626.964907,13899225339.6917,14188938780.5039,14077105502.9175,14808984880.5796,15730791525.65,15830766372.2651,13812421859.4026,14657586359.3802,17097760745.2096,8.27407886231415,3.69154228855723,2.35102197485846,4.3783986499156,3.7366388215216,3.90510000865876,5.22677779293517,5.86278242801063,10.3495688391272
Mexico,55915.303549,57127.314691,57030.481249,64412.643451,73097.493251,76367.602185,70556.804668,105486.145635,122551.410265,51457.3876,45919.417404,42671.802347,48292.914025,54515.496567,52237.968934,47126.0997625,59549.73952,62637.159338,Mexico,4457.915948999995,11207.897287,14358.678902,16119.729426000005,18581.996684000005,24129.633251,23430.704905499995,45936.40611499999,59914.250927,1315356131262.48,1171870072962.76,1078493059306.95,1158912015259.01,1222405556421.13,1269009571610.76,1090514966785.91,1272838810896.09,1414187193992.25,4.01861608078673,2.7206406496403,2.82170784747653,6.04145724018992,4.89935015356549,3.6359614212705,3.39683415569999,5.68920847683764,7.89627619168544
Montserrat,6.196715,4.633033,5.21786,8.084704,7.489174,4.76493,5.676173,5.759734,7.61224,1.431367,1.311683,0.884979,18.277287,3.925864,5.23926,15.166827,7.452639,7.253967,Montserrat,4.765348,3.3213500000000002,4.332881,-10.192583,3.5633100000000004,-0.47433000000000014,-9.490654,-1.6929049999999997,0.3582729999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Netherlands Antilles,0.0,0.0,0.0,0.0,0.0,0.0,2.75501,0.0,0.0,0.0,0.0,1.279,0.983,0.0,0.0,0.00031,0.0,0.0,Netherlands Antilles,0.0,0.0,0.0,0.0,0.0,0.0,2.7547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nicaragua,4001.402668,4097.519015,4010.849613,3979.763887,3519.986219,3316.410054,3387.297919,4683.116696,5079.029946,1732.427558,1680.132352,1744.612191,1529.439487,1496.659425,1483.392946,1629.4940995,2383.949993,2673.314091,Nicaragua,2268.9751100000003,2417.3866629999998,2266.237422,2450.3244,2023.3267939999998,1833.017108,1757.8038195000001,2299.166703,2405.7158549999995,11880433902.9361,12756722238.3709,13286066154.9603,13785890939.4447,13025266513.3167,12699028889.666,12678162359.4021,14145852100.7591,15671583877.9712,6.03596861798431,3.99737996694398,3.52317317628476,3.85067166284725,4.94723728039882,5.3762899084413,3.68181341625573,4.92841396948961,10.4674244465991
Panama,20282.646262,16830.896114,13628.405962,16740.559924,18785.573372,18982.305088,16889.782619,22558.867806,29871.470993,5947.042513,4993.501349,4191.676875,4557.027715,4213.172947,3968.031499,3128.3851375,4695.189527,5047.187256,Panama,14335.603748999998,11837.394765,9436.729087,12183.532209,14572.400425,15014.273589,13761.397481500002,17863.678279,24824.283736999998,49921400000.0,54091800000.0,57907700000.0,62202700000.0,67294169234.6291,69721787532.9789,57086836942.4052,67406738051.7437,76522511780.6222,2.62668365353324,0.136399710403449,0.739734025300015,0.875585918759905,0.761578359399948,-0.355083821021217,-1.55027540803758,1.63070337301891,2.85748282185325
Paraguay,7100.337464,5955.297226,5506.947487,6727.779283,7216.8034,6031.28863,5241.441515,7543.331096,8249.475989,5992.838903,4722.981802,5121.524894,5441.052293,6389.660306,5567.892876,6149.15543,9953.295779,8998.356941,Paraguay,1107.4985610000003,1232.3154239999994,385.42259300000023,1286.7269900000001,827.143094,463.3957540000001,-907.7139149999994,-2409.964683,-748.8809519999995,40377987314.6435,36211372646.38,36089550671.834,38997129809.1697,40225448651.3062,37925338460.1556,35432177936.3317,39950899733.227,41722295362.0667,5.02882767456758,3.12900274473924,4.08682280577242,3.60247741348942,3.97561015740689,2.7570972756279,1.7675159235669,4.78798310123612,9.76556667164399
Peru,19715.090159,18485.41357,17198.721189,19624.693655,21482.207727,21759.264526,19946.142164,29146.885071,31131.939204,18340.423321,16123.789402,17279.5095,23076.182969,25945.81683,25865.095249,23339.037509,36025.660823,38672.575717,Peru,1374.666838000001,2361.6241680000003,-80.78831100000025,-3451.489314000002,-4463.609102999999,-4105.830723000003,-3392.895345000001,-6878.775751999998,-7540.636513000001,200786240836.818,189802961890.097,191898127860.843,211007952315.888,222597030191.041,228325852220.761,201947603715.409,223717791482.577,242631549613.268,3.4119457980747,3.39809194746299,3.55717663556281,2.99490045809446,1.50915423024742,2.25212191358024,2.00241205759293,4.27166381536796,8.33370630096232
"Sint Maarten, Kingdom of the Netherlands",45.089503,23.765668,16.650395,52.233722,50.886494,52.046924,158.383476,36.80013,55.285297,3.55966,2.374451,1.559253,4.451966,9.125571,1120.210975,135.802318,10.367413,12.187328,0,41.529843,21.391217,15.091142,47.781756,41.760923,-1068.164051,22.581157999999988,26.432717000000004,43.097969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
St. Kitts and Nevis,124.160986,86.894196,73.017356,81.533248,63.206015,92.306089,71.063743,73.96693,119.558057,58.841741,46.716925,29.222103,73.495744,29.534617,18.291214,12.508559,17.262339,19.960513,0,65.319245,40.17727099999999,43.795253,8.037503999999998,33.671397999999996,74.014875,58.555184000000004,56.70459100000001,99.597544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
St. Lucia,1601.692472,1044.080498,605.852274,1099.405464,1377.445039,1117.929242,527.481401,1091.41542,1026.438187,233.288109,186.831866,180.976805,122.56648,132.33807,129.181827,97.515833,113.051887,137.375104,0,1368.4043629999999,857.248632,424.87546899999995,976.838984,1245.106969,988.7474149999999,429.965568,978.3635330000001,889.063083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
St. Vincent and the Grenadines,258.644914,173.199235,121.66045,138.335913,178.430432,123.694106,115.753208,139.667171,206.310057,151.848436,101.499357,145.015803,145.389558,137.010809,142.111233,113.801848,72.861393,81.828766,0,106.79647800000004,71.69987799999998,-23.355353000000008,-7.053644999999989,41.419623,-18.417126999999994,1.951359999999994,66.80577799999999,124.481291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Suriname,712.065971,644.83498,422.612839,517.975962,439.882464,576.179501,487.304586,618.099979,771.056306,878.482918,863.472601,672.563679,438.379711,753.093792,1272.550908,877.089459,899.461194,996.86705,Suriname,-166.41694700000005,-218.63762100000008,-249.95083999999997,79.596251,-313.211328,-696.371407,-389.78487300000006,-281.361215,-225.810744,5240606060.60606,5126238146.34146,3317421499.77314,3591679371.03991,3996198760.32389,4016040575.08796,2911807496.20227,2984706243.65482,3620655116.22074,3.38341272749479,6.89390359168242,55.4123879763194,21.9969430173304,0.0,0.0,34.889784309078,59.1196626251977,52.4460272762409
Trinidad and Tobago,2481.111288,2094.3945,2290.993642,2498.242054,2328.343179,1539.342533,1477.08889,2118.516281,2437.395186,9742.686295,6934.008842,4965.23656,5334.934989,7333.892694,5058.173976,4001.8496996999997,6480.80549,8823.396049,Trinidad and Tobago,-7261.5750069999995,-4839.614342000001,-2674.2429180000004,-2836.6929350000005,-5005.549515000001,-3518.831443,-2524.7608096999998,-4362.289209,-6386.000863000001,29489012806.8905,26851970249.3032,23496215880.5212,23797686961.8447,24322359037.409,23849557811.3959,21059428846.0153,24460196270.1157,27899082337.3688,5.68441814595665,4.66121598098263,3.07066742464024,1.8803844018353,1.01856930188828,1.00054293027224,0.598986330824747,2.05922746915452,5.82838638517969
Uruguay,9540.473623,7803.815391,7189.837629,7483.481806,10765.744824,7264.147674,6555.373088,8314.822015,9347.529895,8807.387259,6924.484908,6225.728422,7298.635653,7084.148828,8377.713936,7329.784380100001,10568.567141,11437.270582,Uruguay,733.0863640000007,879.3304829999997,964.1092069999995,184.8461529999995,3681.595995999999,-1113.5662620000003,-774.4112921000005,-2253.745126,-2089.7406869999995,61496186973.902,57680328702.241,57480788380.312,65006047680.3225,65203071110.6037,62048585618.505,53666908479.5585,61412268248.9461,71177146197.4951,8.87735333229825,8.66626987079339,9.63941347635073,6.21809382561863,7.60653360377041,7.88198870879623,9.75640636078194,7.7479140231476,9.10437983075442
"Venezuela, Rep. Bolivariana de",20847.48465,14768.809141,7204.882083,4712.838914,4177.634354,3425.301181,4242.048197,5277.144712,7207.641593,31048.623974,17862.015031,13967.528859,17918.329987,20575.571023,13389.49095,5302.1673517,4520.281298,5847.353175,0,-10201.139324,-3093.2058899999993,-6762.646776,-13205.491073000001,-16397.936669000002,-9964.189769,-1060.1191546999999,756.8634140000004,1360.288418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Western Hemisphere not specified,1789.530738,1605.643073,1223.328627,1469.624946,1329.988072,711.664053,572.401512,650.289337,828.362057,9723.899382,7125.49685,4850.884783,3119.954544,3576.820441,2240.36016,2392.6950315,2470.003246,3228.787005,0,-7934.368644,-5519.853777,-3627.5561560000006,-1650.3295980000003,-2246.8323689999997,-1528.6961070000002,-1820.2935195,-1819.713909,-2400.424948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
